CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Dependent_count_t,Months_Inactive_12_mon_t,Contacts_Count_12_mon_t,Total_Revolving_Bal_t,Total_Amt_Chng_Q4_Q1_t,Total_Ct_Chng_Q4_Q1_t,Avg_Utilization_Ratio_t,Education_Level_t,Marital_Status_t,Income_Category_t
9344,758186433,Existing Customer,37,F,1,Uneducated,Single,Less than $40K,Blue,30,3,2,3,2353.0,1095,1258.0,0.941,5038,84,0.75,0.465,0.00018475,0.99982,1.0,2.0,3.0,1095.0,0.941,0.75,0.465,Uneducated,Single,Less than $40K
9345,713247408,Existing Customer,51,F,3,Uneducated,Unknown,Less than $40K,Blue,36,3,1,2,1750.0,813,937.0,0.76,4333,68,0.7,0.465,5.8763e-05,0.99994,3.0,1.0,2.0,813.0,0.76,0.7,0.465,Uneducated,others,Less than $40K
9346,714168183,Existing Customer,48,F,2,Uneducated,Married,Unknown,Blue,38,1,3,3,2186.0,1017,1169.0,0.617,4629,77,0.791,0.465,0.00031104,0.99969,2.0,3.0,3.0,1017.0,0.617,0.791,0.465,Uneducated,Married,others
9347,708635058,Existing Customer,53,F,0,High School,Single,Less than $40K,Blue,44,4,1,1,1904.0,886,1018.0,0.695,4798,85,0.809,0.465,2.7707e-05,0.99997,2.0,1.0,1.0,886.0,0.695,0.809,0.465,High School,Single,Less than $40K
9348,815472108,Existing Customer,42,M,3,High School,Single,$40K - $60K,Blue,37,3,3,3,2247.0,1045,1202.0,0.952,1300,31,0.55,0.465,0.00030516,0.99969,3.0,3.0,3.0,1045.0,0.952,0.55,0.465,High School,Single,$40K - $60K
9349,754654383,Existing Customer,30,M,2,High School,Married,Less than $40K,Blue,23,4,2,0,2997.0,1393,1604.0,1.12,1577,35,0.522,0.465,4.0816e-05,0.99996,2.0,2.0,2.0,1393.0,1.12,0.522,0.465,High School,Married,Less than $40K
9350,715843533,Existing Customer,26,M,1,College,Single,$40K - $60K,Blue,36,3,4,3,2703.0,1256,1447.0,0.949,2111,29,0.706,0.465,0.00033362,0.99967,1.0,4.0,3.0,1256.0,0.949,0.706,0.465,College,Single,$40K - $60K
9351,789996783,Existing Customer,36,F,3,Uneducated,Unknown,Unknown,Blue,28,5,3,2,5393.0,2509,2884.0,0.679,4769,102,0.729,0.465,0.00019191,0.99981,3.0,3.0,2.0,2509.0,0.679,0.729,0.465,Uneducated,others,others
9352,715672458,Existing Customer,47,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465,0.0001857,0.99981,5.0,3.0,2.0,1264.0,0.796,0.972,0.465,Graduate,Single,$60K - $80K
9353,718797558,Existing Customer,39,F,1,Graduate,Married,Unknown,Blue,30,3,2,3,2917.0,1357,1560.0,1.593,2422,46,0.438,0.465,0.00017969,0.99982,1.0,2.0,3.0,1357.0,1.593,0.438,0.465,Graduate,Married,others
9354,713992158,Existing Customer,57,F,4,Unknown,Married,Less than $40K,Blue,36,3,1,2,2159.0,1004,1155.0,0.603,1353,30,0.111,0.465,6.3492e-05,0.99994,4.0,1.0,2.0,1004.0,0.603,0.111,0.465,others,Married,Less than $40K
9355,778728783,Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,19,5,3,1,3156.0,2095,1061.0,1.281,2739,56,0.75,0.664,0.00011924,0.99988,2.0,3.0,1.0,2095.0,1.281,0.75,0.664,others,Married,Less than $40K
9356,708224133,Existing Customer,61,M,0,Uneducated,Single,$40K - $60K,Blue,49,1,2,3,2228.0,1480,748.0,0.533,4431,71,0.651,0.664,0.00016891,0.99983,2.0,2.0,3.0,1480.0,0.533,0.651,0.664,Uneducated,Single,$40K - $60K
9357,712662783,Attrited Customer,43,F,2,College,Married,Unknown,Blue,36,1,2,6,3793.0,2517,1276.0,0.512,2577,57,0.629,0.664,0.99896,0.00103551,2.0,2.0,6.0,2517.0,0.512,0.629,0.664,College,Married,others
9358,789392883,Existing Customer,38,F,3,Post-Graduate,Unknown,Less than $40K,Blue,29,4,1,0,1878.0,1247,631.0,0.67,4650,71,0.614,0.664,2.4806e-05,0.99998,3.0,1.0,2.0,1247.0,0.67,0.614,0.664,Post-Graduate,others,Less than $40K
9359,814785108,Existing Customer,45,F,1,Graduate,Married,Less than $40K,Blue,40,5,3,2,2493.0,1655,838.0,0.907,4473,76,0.9,0.664,0.00016883,0.99983,1.0,3.0,2.0,1655.0,0.907,0.9,0.664,Graduate,Married,Less than $40K
9360,720269283,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,33,3,2,2,2485.0,1651,834.0,1.1,4351,86,0.83,0.664,0.00012982,0.99987,3.0,2.0,2.0,1651.0,1.1,0.83,0.664,others,others,$40K - $60K
9361,710104908,Existing Customer,56,F,5,College,Single,Less than $40K,Blue,43,4,1,0,2763.0,2517,246.0,0.938,1246,31,0.824,0.911,2.0392e-05,0.99998,5.0,1.0,2.0,2517.0,0.938,0.824,0.911,College,Single,Less than $40K
9362,785218458,Existing Customer,44,M,2,Graduate,Married,$40K - $60K,Blue,38,4,1,3,2505.0,2282,223.0,0.712,4333,77,0.833,0.911,9.2637e-05,0.99991,2.0,1.0,3.0,2282.0,0.712,0.833,0.911,Graduate,Married,$40K - $60K
9363,719905908,Existing Customer,59,M,1,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,3742.0,1175,2567.0,0.514,1505,31,0.824,0.314,0.00029196,0.99971,1.0,3.0,3.0,1175.0,0.514,0.824,0.314,Uneducated,Married,$60K - $80K
9364,788856408,Existing Customer,50,F,5,Uneducated,Married,Unknown,Blue,34,5,5,2,3317.0,1041,2276.0,0.923,4264,75,1.027,0.314,0.00021326,0.99979,5.0,5.0,2.0,1041.0,0.923,1.027,0.314,Uneducated,Married,others
9365,712275108,Existing Customer,53,F,3,College,Married,$40K - $60K,Blue,33,4,3,3,5146.0,1618,3528.0,1.073,1955,44,0.76,0.314,0.00030519,0.99969,3.0,3.0,3.0,1618.0,1.073,0.76,0.314,College,Married,$40K - $60K
9366,789990333,Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,35,5,2,2,2303.0,722,1581.0,0.807,4469,80,0.778,0.314,0.00011937,0.99988,4.0,2.0,2.0,722.0,0.807,0.778,0.314,Graduate,Single,$40K - $60K
9367,716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3,3138.0,986,2152.0,1.002,4724,56,0.806,0.314,0.99499,0.00501,3.0,2.0,3.0,986.0,1.002,0.806,0.314,Graduate,Single,Less than $40K
9368,798687258,Existing Customer,40,M,4,Graduate,Married,Less than $40K,Blue,34,3,1,2,2577.0,1812,765.0,0.666,4134,62,0.824,0.703,5.7762e-05,0.99994,4.0,1.0,2.0,1812.0,0.666,0.824,0.703,Graduate,Married,Less than $40K
9369,790123983,Existing Customer,50,F,2,High School,Single,Less than $40K,Blue,43,4,2,1,2974.0,2090,884.0,0.975,4297,88,0.833,0.703,6.6728e-05,0.99993,2.0,2.0,1.0,2090.0,0.975,0.833,0.703,High School,Single,Less than $40K
9370,789859833,Existing Customer,41,M,4,Doctorate,Unknown,Less than $40K,Blue,31,6,2,1,2515.0,1767,748.0,0.665,4388,67,0.675,0.703,0.00010417,0.9999,4.0,2.0,1.0,1767.0,0.665,0.675,0.703,Doctorate,others,Less than $40K
9371,807209808,Existing Customer,48,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,2319.0,1630,689.0,0.846,3739,68,0.659,0.703,0.00010386,0.9999,1.0,2.0,2.0,1630.0,0.846,0.659,0.703,High School,Single,$60K - $80K
9372,770146008,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53,4,3,2,2136.0,1502,634.0,0.648,1908,37,0.37,0.703,0.00016883,0.99983,1.0,3.0,2.0,1502.0,0.648,0.37,0.703,Graduate,Single,$40K - $60K
9373,766821033,Attrited Customer,61,M,0,Unknown,Single,$120K +,Blue,46,6,3,3,4650.0,1162,3488.0,0.82,7976,74,1.056,0.25,0.99651,0.0034913,2.0,3.0,3.0,1162.0,0.82,1.056,0.25,others,Single,$120K +
9374,771669183,Existing Customer,49,M,1,Graduate,Married,$60K - $80K,Blue,37,5,1,4,4854.0,1212,3642.0,0.308,3651,70,0.556,0.25,0.00014834,0.99985,1.0,1.0,4.0,1212.0,0.308,0.556,0.25,Graduate,Married,$60K - $80K
9375,789420933,Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Blue,30,3,1,3,3108.0,778,2330.0,0.645,4130,87,0.706,0.25,9.5249e-05,0.9999,2.0,1.0,3.0,778.0,0.645,0.706,0.25,Uneducated,Married,Less than $40K
9376,713029683,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,5,4,1,1873.0,468,1405.0,1.154,4738,82,0.608,0.25,0.0001125,0.99989,2.0,4.0,1.0,468.0,1.154,0.608,0.25,Graduate,Single,Less than $40K
9377,714661233,Existing Customer,39,M,1,Graduate,Single,$120K +,Blue,24,6,2,4,10074.0,2517,7557.0,0.77,1729,52,0.926,0.25,0.00030653,0.99969,1.0,2.0,4.0,2517.0,0.77,0.926,0.25,Graduate,Single,$120K +
9378,721062408,Existing Customer,54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,4,3,4,6387.0,1597,4790.0,0.689,1294,26,0.529,0.25,0.00053055,0.99947,2.0,3.0,4.0,1597.0,0.689,0.529,0.25,Uneducated,Divorced,$40K - $60K
9379,773155533,Existing Customer,49,F,3,Unknown,Single,Less than $40K,Blue,42,5,3,3,3261.0,814,2447.0,0.85,4739,89,0.712,0.25,0.00034503,0.99965,3.0,3.0,3.0,814.0,0.85,0.712,0.25,others,Single,Less than $40K
9380,715495308,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,36,5,4,1,8919.0,2231,6688.0,0.562,3923,73,1.028,0.25,0.00013749,0.99986,4.0,4.0,1.0,2231.0,0.562,1.028,0.25,Graduate,Single,Less than $40K
9381,789013833,Attrited Customer,50,M,2,High School,Married,$120K +,Silver,37,5,2,1,34516.0,399,34117.0,0.726,2118,41,0.519,0.012,0.98369,0.01631,2.0,2.0,1.0,399.0,0.726,0.519,0.012,High School,Married,$120K +
9382,715830558,Attrited Customer,50,M,2,Uneducated,Unknown,$120K +,Blue,38,6,2,1,34516.0,397,34119.0,0.914,7454,81,0.841,0.012,0.98603,0.01397,2.0,2.0,1.0,397.0,0.914,0.841,0.012,Uneducated,others,$120K +
9383,708654933,Attrited Customer,51,F,2,Doctorate,Married,Less than $40K,Platinum,42,3,2,3,15987.0,193,15794.0,0.435,2021,46,0.394,0.012,0.99793,0.00207303,2.0,2.0,3.0,193.0,0.435,0.394,0.012,Doctorate,Married,Less than $40K
9384,714145233,Attrited Customer,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,1,2,3,34516.0,400,34116.0,0.202,5112,49,0.256,0.012,0.99331,0.00669,2.0,2.0,3.0,400.0,0.202,0.256,0.012,Graduate,Divorced,$80K - $120K
9385,718345233,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,35,6,3,3,3240.0,2517,723.0,0.636,1904,41,0.519,0.777,0.00030251,0.9997,2.0,3.0,3.0,2517.0,0.636,0.519,0.777,Graduate,others,Less than $40K
9386,778245633,Existing Customer,43,F,3,Graduate,Single,Unknown,Blue,33,3,3,1,2341.0,1818,523.0,0.833,4356,70,0.628,0.777,0.00011256,0.99989,3.0,3.0,1.0,1818.0,0.833,0.628,0.777,Graduate,Single,others
9387,719131533,Existing Customer,29,F,0,Post-Graduate,Divorced,Less than $40K,Blue,17,3,2,4,2585.0,2008,577.0,1.266,3519,73,0.622,0.777,0.00032974,0.99967,2.0,2.0,4.0,2008.0,1.266,0.622,0.777,Post-Graduate,Divorced,Less than $40K
9388,809941233,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,48,4,1,3,3074.0,2390,684.0,0.421,1377,38,0.583,0.777,8.6952e-05,0.99991,1.0,1.0,3.0,2390.0,0.421,0.583,0.777,Graduate,Married,$80K - $120K
9389,710802258,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,38,4,3,0,2888.0,2245,643.0,0.772,1111,26,0.368,0.777,6.6354e-05,0.99993,2.0,3.0,2.0,2245.0,0.772,0.368,0.777,Graduate,Married,Less than $40K
9390,715498308,Existing Customer,35,F,2,Graduate,Married,$40K - $60K,Blue,36,4,3,4,3454.0,1603,1851.0,1.078,1575,41,0.519,0.464,0.000516,0.99948,2.0,3.0,4.0,1603.0,1.078,0.519,0.464,Graduate,Married,$40K - $60K
9391,711320508,Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,49,4,2,4,3038.0,1410,1628.0,0.644,1762,34,0.7,0.464,0.00034248,0.99966,4.0,2.0,4.0,1410.0,0.644,0.7,0.464,Graduate,Married,$80K - $120K
9392,716063583,Existing Customer,41,M,3,High School,Divorced,$60K - $80K,Blue,32,1,2,1,4549.0,2109,2440.0,0.953,8642,85,0.7,0.464,6.9242e-05,0.99993,3.0,2.0,1.0,2109.0,0.953,0.7,0.464,High School,Divorced,$60K - $80K
9393,793616883,Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,33,5,2,2,1438.3,668,770.3,0.931,5205,78,0.773,0.464,0.00011751,0.99988,5.0,2.0,2.0,668.0,0.931,0.773,0.464,Graduate,Single,Less than $40K
9394,820925433,Existing Customer,50,F,2,Post-Graduate,Single,Less than $40K,Blue,45,2,3,2,1529.0,710,819.0,0.657,4751,81,0.884,0.464,0.00021165,0.99979,2.0,3.0,2.0,710.0,0.657,0.884,0.464,Post-Graduate,Single,Less than $40K
9395,779715108,Existing Customer,46,M,2,Unknown,Divorced,$80K - $120K,Blue,30,3,3,3,2770.0,1286,1484.0,1.068,2920,74,0.721,0.464,0.00033251,0.99967,2.0,3.0,3.0,1286.0,1.068,0.721,0.464,others,Divorced,$80K - $120K
9396,713071383,Existing Customer,54,F,1,Unknown,Single,Unknown,Blue,36,1,3,3,3723.0,1728,1995.0,0.595,8554,99,0.678,0.464,0.00031211,0.99969,1.0,3.0,3.0,1728.0,0.595,0.678,0.464,others,Single,others
9397,739692933,Existing Customer,46,F,2,Unknown,Single,$40K - $60K,Blue,29,4,2,4,3126.0,2517,609.0,1.235,1638,41,0.519,0.805,0.00035894,0.99964,2.0,2.0,4.0,2517.0,1.235,0.519,0.805,others,Single,$40K - $60K
9398,721129383,Existing Customer,53,F,1,Doctorate,Married,Less than $40K,Blue,36,3,1,2,3128.0,2517,611.0,0.696,2361,42,0.826,0.805,7.4811e-05,0.99993,1.0,1.0,2.0,2517.0,0.696,0.826,0.805,Doctorate,Married,Less than $40K
9399,720292983,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,2,2230.0,1796,434.0,0.637,4929,61,0.488,0.805,4.7263e-05,0.99995,2.0,1.0,2.0,1796.0,0.637,0.488,0.805,Graduate,Married,Less than $40K
9400,802668333,Attrited Customer,49,M,2,Graduate,Single,$80K - $120K,Blue,43,2,3,3,2384.0,1919,465.0,0.5,3512,50,0.471,0.805,0.99671,0.00329379,2.0,3.0,3.0,1919.0,0.5,0.471,0.805,Graduate,Single,$80K - $120K
9401,720054183,Existing Customer,41,F,2,Graduate,Single,$40K - $60K,Blue,25,4,2,2,2768.0,2228,540.0,0.864,5112,86,0.87,0.805,0.00011382,0.99989,2.0,2.0,2.0,2228.0,0.864,0.87,0.805,Graduate,Single,$40K - $60K
9402,714035283,Attrited Customer,56,F,1,Post-Graduate,Married,Less than $40K,Blue,36,6,2,2,2802.0,2256,546.0,0.615,2371,46,0.353,0.805,0.99211,0.00789,1.0,2.0,2.0,2256.0,0.615,0.353,0.805,Post-Graduate,Married,Less than $40K
9403,715033533,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,37,4,2,2,3125.0,2517,608.0,0.73,4422,71,0.732,0.805,0.00011065,0.99989,2.0,2.0,2.0,2517.0,0.73,0.732,0.805,High School,Married,Less than $40K
9404,717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,36,3,3,2,3127.0,2517,610.0,0.589,1470,30,1.143,0.805,0.00019771,0.9998,2.0,3.0,2.0,2517.0,0.589,1.143,0.805,others,Single,$80K - $120K
9405,709858533,Existing Customer,29,M,2,Graduate,Divorced,Less than $40K,Blue,20,4,1,2,2462.0,2021,441.0,0.966,2320,57,0.676,0.821,5.5077e-05,0.99994,2.0,1.0,2.0,2021.0,0.966,0.676,0.821,Graduate,Divorced,Less than $40K
9406,709121283,Existing Customer,54,M,3,Uneducated,Married,Less than $40K,Blue,36,3,3,2,1556.0,1278,278.0,0.46,1615,35,0.591,0.821,0.00019191,0.99981,3.0,3.0,2.0,1278.0,0.46,0.591,0.821,Uneducated,Married,Less than $40K
9407,710622333,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,28,3,2,2,2751.0,2258,493.0,0.634,4386,67,0.675,0.821,0.00011065,0.99989,2.0,2.0,2.0,2258.0,0.634,0.675,0.821,High School,Single,$40K - $60K
9408,719360583,Existing Customer,53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0.00010684,0.99989,1.0,2.0,2.0,1701.0,0.747,1.273,0.503,Graduate,Married,$60K - $80K
9409,787573683,Existing Customer,41,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4,2,2,2624.0,1319,1305.0,0.768,4189,74,0.609,0.503,0.00013897,0.99986,3.0,2.0,2.0,1319.0,0.768,0.609,0.503,Post-Graduate,Married,$60K - $80K
9410,719556558,Existing Customer,46,M,2,Doctorate,Married,$120K +,Blue,34,6,3,1,3499.0,1759,1740.0,0.635,3972,67,0.558,0.503,0.00015697,0.99984,2.0,3.0,1.0,1759.0,0.635,0.558,0.503,Doctorate,Married,$120K +
9411,709726158,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,26,5,3,0,2206.0,1110,1096.0,0.746,5196,92,0.614,0.503,6.9589e-05,0.99993,4.0,3.0,2.0,1110.0,0.746,0.614,0.503,Graduate,Single,Less than $40K
9412,714924483,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,46,2,3,2,4628.0,2327,2301.0,0.611,4226,92,0.736,0.503,0.00018558,0.99981,1.0,3.0,2.0,2327.0,0.611,0.736,0.503,others,Single,Less than $40K
9413,819979458,Existing Customer,35,F,3,Doctorate,Married,Less than $40K,Blue,30,5,2,2,3976.0,1789,2187.0,0.931,4419,75,0.829,0.45,0.00017091,0.99983,3.0,2.0,2.0,1789.0,0.931,0.829,0.45,Doctorate,Married,Less than $40K
9414,709449333,Existing Customer,49,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,3170.0,1428,1742.0,0.876,4097,72,0.565,0.45,0.00010386,0.9999,1.0,2.0,2.0,1428.0,0.876,0.565,0.45,High School,Single,$60K - $80K
9415,714690633,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,3276.0,1474,1802.0,0.759,14212,116,0.681,0.45,0.00011256,0.99989,3.0,3.0,1.0,1474.0,0.759,0.681,0.45,Graduate,Single,Less than $40K
9416,709546608,Existing Customer,37,F,2,Uneducated,Married,Less than $40K,Blue,36,6,5,4,1438.3,647,791.3,0.889,4803,64,0.684,0.45,0.00059255,0.99941,2.0,5.0,4.0,647.0,0.889,0.684,0.45,Uneducated,Married,Less than $40K
9417,770241333,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,43,3,1,4,2228.0,1003,1225.0,1.119,2104,44,0.467,0.45,0.00016574,0.99983,4.0,1.0,4.0,1003.0,1.119,0.467,0.45,Graduate,Divorced,Less than $40K
9418,720336708,Existing Customer,53,M,3,Doctorate,Married,$40K - $60K,Blue,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,0.00027008,0.99973,3.0,3.0,2.0,1706.0,1.047,0.68,0.45,Doctorate,Married,$40K - $60K
9419,714477408,Attrited Customer,36,F,3,High School,Married,Less than $40K,Blue,36,3,3,3,2977.0,1340,1637.0,0.507,2201,39,0.345,0.45,0.99673,0.00326528,3.0,3.0,3.0,1340.0,0.507,0.345,0.45,High School,Married,Less than $40K
9420,770667408,Existing Customer,47,M,4,College,Married,$80K - $120K,Blue,33,3,1,3,8854.0,2382,6472.0,0.67,4768,81,0.929,0.269,9.4455e-05,0.99991,4.0,1.0,3.0,2382.0,0.67,0.929,0.269,College,Married,$80K - $120K
9421,711808383,Existing Customer,50,M,3,Graduate,Divorced,$60K - $80K,Blue,39,5,1,3,6362.0,1709,4653.0,1.016,4476,85,0.735,0.269,9.6126e-05,0.9999,3.0,1.0,3.0,1709.0,1.016,0.735,0.269,Graduate,Divorced,$60K - $80K
9422,718191483,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,5065.0,1362,3703.0,0.68,3555,75,0.471,0.269,0.00018665,0.99981,3.0,3.0,2.0,1362.0,0.68,0.471,0.269,Graduate,Divorced,$60K - $80K
9423,715174983,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,36,4,4,4,2223.0,597,1626.0,0.572,3331,67,0.675,0.269,0.00064703,0.99935,3.0,4.0,4.0,597.0,0.572,0.675,0.269,Graduate,Married,$60K - $80K
9424,716452083,Existing Customer,56,F,4,Unknown,Married,Less than $40K,Blue,46,5,3,2,4271.0,1150,3121.0,1.064,2052,50,0.724,0.269,0.00020735,0.99979,4.0,3.0,2.0,1150.0,1.064,0.724,0.269,others,Married,Less than $40K
9425,769709058,Existing Customer,60,M,1,Uneducated,Single,$60K - $80K,Blue,54,1,2,1,3618.0,972,2646.0,0.578,4228,63,0.465,0.269,6.6245e-05,0.99993,1.0,2.0,1.0,972.0,0.578,0.465,0.269,Uneducated,Single,$60K - $80K
9426,709261383,Existing Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,36,2,3,2,1872.0,661,1211.0,0.756,4970,81,0.929,0.353,0.00018665,0.99981,3.0,3.0,2.0,661.0,0.756,0.929,0.353,Graduate,Married,$40K - $60K
9427,712302783,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,25,2,3,1,2468.0,872,1596.0,0.991,4426,76,1.111,0.353,0.00011153,0.99989,2.0,3.0,1.0,872.0,0.991,1.111,0.353,Uneducated,Single,Less than $40K
9428,778191933,Attrited Customer,45,M,3,Uneducated,Single,$120K +,Blue,35,2,3,5,7135.0,2517,4618.0,0.631,2305,42,0.448,0.353,0.99895,0.00104798,3.0,3.0,5.0,2517.0,0.631,0.448,0.353,Uneducated,Single,$120K +
9429,755661933,Attrited Customer,48,F,3,Graduate,Single,$40K - $60K,Blue,41,5,3,3,1899.0,671,1228.0,0.736,2434,45,0.406,0.353,0.99683,0.00317458,3.0,3.0,3.0,671.0,0.736,0.406,0.353,Graduate,Single,$40K - $60K
9430,709759908,Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,36,4,2,2,1939.0,685,1254.0,0.421,4327,84,0.68,0.353,0.00011382,0.99989,2.0,2.0,2.0,685.0,0.421,0.68,0.353,Graduate,Married,$60K - $80K
9431,714151533,Existing Customer,55,F,1,Graduate,Married,$40K - $60K,Blue,46,5,4,4,4589.0,1622,2967.0,0.425,1569,33,0.269,0.353,0.00058531,0.99941,1.0,4.0,4.0,1622.0,0.425,0.269,0.353,Graduate,Married,$40K - $60K
9432,713734758,Existing Customer,35,F,2,Graduate,Married,Unknown,Blue,23,4,2,2,6729.0,2375,4354.0,0.579,2080,50,0.351,0.353,0.00011382,0.99989,2.0,2.0,2.0,2375.0,0.579,0.351,0.353,Graduate,Married,others
9433,801363633,Existing Customer,60,F,2,Graduate,Married,Unknown,Blue,54,1,2,2,3356.0,1664,1692.0,0.862,5200,81,0.929,0.496,0.00011382,0.99989,2.0,2.0,2.0,1664.0,0.862,0.929,0.496,Graduate,Married,others
9434,779683683,Existing Customer,47,M,3,High School,Single,$40K - $60K,Blue,31,6,3,2,4005.0,1985,2020.0,1.356,2344,34,0.7,0.496,0.00018145,0.99982,3.0,3.0,2.0,1985.0,1.356,0.7,0.496,High School,Single,$40K - $60K
9435,719813058,Existing Customer,44,F,5,Unknown,Married,Less than $40K,Blue,34,2,1,3,2490.0,1235,1255.0,0.823,8065,88,0.76,0.496,0.00010512,0.99989,5.0,1.0,3.0,1235.0,0.823,0.76,0.496,others,Married,Less than $40K
9436,709925733,Existing Customer,32,F,0,Unknown,Single,Less than $40K,Blue,22,1,3,2,1438.3,713,725.3,0.806,5099,80,0.951,0.496,0.00016966,0.99983,2.0,3.0,2.0,713.0,0.806,0.951,0.496,others,Single,Less than $40K
9437,710201058,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,38,3,3,2,1485.0,736,749.0,0.622,4198,65,0.912,0.496,0.00018864,0.99981,4.0,3.0,2.0,736.0,0.622,0.912,0.496,Graduate,Married,Less than $40K
9438,721399833,Existing Customer,43,F,2,High School,Married,$40K - $60K,Blue,34,3,1,3,2032.0,1008,1024.0,0.879,4736,86,0.83,0.496,9.0056e-05,0.99991,2.0,1.0,3.0,1008.0,0.879,0.83,0.496,High School,Married,$40K - $60K
9439,770293758,Existing Customer,44,M,3,High School,Single,Less than $40K,Blue,38,6,1,2,2111.0,1047,1064.0,0.971,4830,82,0.952,0.496,5.5559e-05,0.99994,3.0,1.0,2.0,1047.0,0.971,0.952,0.496,High School,Single,Less than $40K
9440,710728458,Existing Customer,62,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,2,7075.0,1396,5679.0,0.532,4409,75,0.531,0.197,0.00018558,0.99981,1.0,3.0,2.0,1396.0,0.532,0.531,0.197,others,Single,Less than $40K
9441,721055058,Existing Customer,36,M,2,Uneducated,Married,$60K - $80K,Blue,21,4,1,5,12763.0,2517,10246.0,1.631,2599,46,0.917,0.197,0.00028116,0.99972,2.0,1.0,5.0,2517.0,1.631,0.917,0.197,Uneducated,Married,$60K - $80K
9442,823833483,Existing Customer,41,M,3,Graduate,Single,$40K - $60K,Blue,37,3,3,2,7839.0,1544,6295.0,0.715,7904,83,0.804,0.197,0.00018665,0.99981,3.0,3.0,2.0,1544.0,0.715,0.804,0.197,Graduate,Single,$40K - $60K
9443,769574883,Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue,32,3,1,3,12804.0,2517,10287.0,0.892,1101,37,0.276,0.197,9.0056e-05,0.99991,2.0,1.0,3.0,2517.0,0.892,0.276,0.197,High School,Married,$40K - $60K
9444,714744783,Existing Customer,48,F,3,Unknown,Married,Less than $40K,Blue,36,3,1,4,6197.0,1219,4978.0,0.552,3825,67,0.675,0.197,0.00018025,0.99982,3.0,1.0,4.0,1219.0,0.552,0.675,0.197,others,Married,Less than $40K
9445,715814433,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,36,6,2,3,5877.0,1160,4717.0,0.446,3565,83,0.729,0.197,0.00022068,0.99978,4.0,2.0,3.0,1160.0,0.446,0.729,0.197,others,Single,$80K - $120K
